,salesdate,netsales
105881,2024-04-20,87.4
105882,2024-04-22,75.5
105883,2024-04-24,65.0
105884,2024-05-03,4.0
105885,2024-02-27,135.0
105886,2024-02-28,46.3
105887,2024-03-01,123.0
105888,2024-03-02,160.1
105889,2024-03-03,253.5
105890,2024-03-04,117.6
105891,2024-03-05,181.6
105892,2024-03-06,81.6
105893,2024-03-08,72.6
105894,2024-03-09,161.5
105895,2024-03-10,93.7
105896,2024-03-11,116.8
105897,2024-03-12,187.7
105898,2024-03-13,95.4
105899,2024-03-16,8.1
105900,2024-03-20,113.1
105901,2024-03-22,114.0
105902,2024-03-23,58.2
105903,2024-03-24,78.4
105904,2024-03-25,49.3
105905,2024-03-26,3.1
105906,2024-03-27,83.3
105907,2024-03-28,33.3
105908,2024-03-30,11.7
105909,2024-03-31,28.8
105910,2024-04-01,114.8
105911,2024-04-02,150.6
105912,2024-04-03,90.6
105913,2024-04-05,2.0
105914,2024-04-06,18.9
105915,2024-04-08,16.0
105916,2024-04-10,86.9
105917,2024-04-11,50.1
105918,2024-04-12,22.5
105919,2024-04-13,37.9
105920,2024-04-15,96.4
105921,2024-04-16,84.4
105922,2024-04-19,10.6
105923,2024-04-20,87.4
105924,2024-04-22,75.5
105925,2024-04-24,65.0
105926,2024-05-03,4.0
106216,2024-01-01,1076.8
106217,2024-01-03,0.0
106218,2024-01-04,1817.5
106219,2024-01-05,1551.7
106220,2024-01-06,514.0
106221,2024-01-07,4565.9
106222,2024-01-09,1235.8
106223,2024-01-10,2099.8
106224,2024-01-11,21.8
106225,2024-01-12,1463.2
106226,2024-01-13,201.9
106227,2024-01-14,2766.4
106228,2024-01-15,1369.8
106229,2024-01-17,1409.55
106230,2024-01-18,2015.5
106231,2024-01-19,1532.9
106232,2024-01-20,2141.9
106233,2024-01-21,1752.7
106234,2024-01-23,1210.5
106235,2024-01-24,1542.8
106236,2024-01-25,1532.3
106237,2024-01-26,60.6
106238,2024-01-27,2417.9
106239,2024-01-28,5693.1
106240,2024-01-29,39.5
106241,2024-01-30,1691.15
106242,2024-01-31,2683.1
106243,2024-02-01,28.0
106244,2024-02-02,1931.1
106245,2024-02-03,2417.5
106246,2024-02-04,2491.0
106247,2024-02-05,11.9
106248,2024-02-06,1728.8
106249,2024-02-07,1917.2
106250,2024-02-08,1346.6
106251,2024-02-09,1246.1
106252,2024-02-10,4995.8
106253,2024-02-11,1930.5
106254,2024-02-12,1569.8
106255,2024-02-14,1877.2
106256,2024-02-15,1880.8
106257,2024-02-16,2764.9
106258,2024-02-17,2262.8
106259,2024-02-18,2382.8
106260,2024-02-19,170.2
106261,2024-02-20,1883.2
106262,2024-02-21,105.9
106263,2024-02-22,4684.75
106264,2024-02-23,501.9
106265,2024-02-24,2312.1
106266,2024-02-25,4869.4
106267,2024-02-28,2050.5
106268,2024-02-29,3534.2
106269,2024-03-01,2748.4
106270,2024-03-02,2770.4
106271,2024-03-03,3241.2
106272,2024-03-04,37.8
106273,2024-03-05,339.3
106274,2024-03-06,4261.5
106275,2024-03-07,1288.0
106276,2024-03-08,2003.7
106277,2024-03-09,2829.4
106278,2024-03-10,697.2
106279,2024-03-17,926.0
106280,2024-03-18,1105.6
106281,2024-03-19,178.3
106282,2024-03-20,1830.6
106283,2024-03-21,1380.3
106284,2024-03-23,1343.0
106285,2024-03-24,2638.3
106286,2024-03-25,466.7
106287,2024-03-26,824.1
106288,2024-03-27,1454.6
106289,2024-03-28,1205.5
106290,2024-03-29,1467.4
106291,2024-03-30,1934.7
106292,2024-03-31,1489.1
106293,2024-04-01,107.1
106294,2024-04-02,232.0
106295,2024-04-03,1544.8
106296,2024-04-04,2302.8
106297,2024-04-05,1900.9
106298,2024-04-06,974.5
106299,2024-04-07,2110.1
106300,2024-04-08,1745.8
106301,2024-04-13,1598.6
106302,2024-04-14,3271.8
106303,2024-04-15,1166.6
106304,2024-04-16,1144.9
106305,2024-04-17,64.6
106306,2024-04-18,3009.2
106307,2024-04-19,3416.9
106308,2024-04-20,2728.4
106309,2024-04-21,2351.0
106310,2024-04-25,2132.6
106311,2024-04-26,2436.0
106312,2024-04-27,2885.7
106313,2024-04-28,2510.5
106314,2024-04-29,33.0
106315,2024-04-30,1888.1
106316,2024-05-01,2050.3
106317,2024-05-02,2497.4
106318,2024-05-03,1619.8
106319,2024-05-04,2479.3
106320,2024-05-05,2908.4
106321,2024-05-07,1431.7
106322,2024-05-08,2087.7
106323,2024-05-09,2048.5
106324,2024-05-10,2230.45
106325,2024-05-11,2670.8
106326,2024-05-12,2300.9
106327,2024-05-14,1463.8
106328,2024-05-15,2243.2
106329,2024-05-16,2103.5
106330,2024-05-17,2716.4
106331,2024-05-18,3100.5
106332,2024-05-19,64.5
106333,2024-05-21,2336.2
106334,2024-05-22,1691.4
106335,2024-05-23,1059.4
106336,2024-05-24,2187.2
106337,2024-05-25,2916.0
106338,2024-05-26,3206.8
106339,2024-05-27,20.1
106340,2024-05-28,2401.5
106341,2024-05-29,2702.6
106342,2024-05-30,2246.6
106343,2024-05-31,3241.3
106344,2024-06-01,3477.9
106345,2024-06-02,4347.2
106346,2024-06-05,2004.5
106347,2024-06-06,2056.9
106348,2024-06-07,2444.8
106349,2024-06-08,1936.3
106350,2024-06-09,2021.1
106351,2024-06-11,2057.2
106352,2024-06-12,1160.5
106353,2024-06-13,2410.5
106354,2024-06-14,2435.8
106355,2024-06-15,2357.0
106356,2024-06-16,437.7
106357,2024-06-19,2228.2
106358,2024-06-20,2692.8
106359,2024-06-21,1662.6
106360,2024-06-22,2518.4
106361,2024-06-23,2520.8
106362,2024-06-24,54.5
106363,2024-06-25,1871.1
106364,2024-06-26,1790.6
106365,2024-06-27,1999.8
106366,2024-06-28,2260.3
106367,2024-06-29,2667.0
106368,2024-06-30,2716.5
106369,2024-07-03,1527.8
106370,2024-07-04,1529.0
106371,2024-07-05,2142.6
106372,2024-07-06,3409.0
106373,2024-07-07,3143.6
106374,2024-07-08,417.3
106375,2024-07-09,1200.5
106376,2024-07-10,1606.9
106377,2024-07-11,1471.8
106378,2024-07-12,1596.1
106379,2024-07-13,2258.5
106380,2024-07-14,2062.7
106381,2024-07-16,1243.1
106382,2024-07-17,2139.2
106383,2024-07-18,1302.9
106384,2024-07-19,2597.3
106385,2024-07-20,2675.5
106386,2024-07-21,1988.5
106387,2024-07-23,1861.4
106388,2024-07-24,1414.5
106389,2024-07-25,1558.2
106390,2024-07-26,2342.5
106391,2024-07-27,126.8
106392,2024-07-30,1691.7
106393,2024-07-31,2104.0
106394,2024-08-01,1910.0
106395,2024-08-02,1811.3
106396,2024-08-03,1467.4
106397,2024-08-04,2398.9
106398,2024-08-05,8.0
106399,2024-08-06,1310.6
106400,2024-08-07,1225.5
106401,2024-08-08,1718.8
106402,2024-08-09,2523.4
106403,2024-08-10,2099.2
106404,2024-08-11,2190.9
106405,2024-08-13,1001.2
106406,2024-08-14,1331.0
106407,2024-08-15,1361.9
106408,2024-08-16,1249.1
106409,2024-08-17,1910.2
106410,2024-08-18,1453.5
106411,2024-08-21,2175.9
106412,2024-08-22,1712.3
106413,2024-08-23,1524.0
106414,2024-08-24,2685.7
106415,2024-08-25,2394.8
106416,2024-08-26,19.5
106417,2024-08-27,1284.2
106418,2024-08-29,1674.9
106419,2024-08-30,1921.7
106420,2024-08-31,2437.6
106421,2024-09-01,2821.1
106422,2024-09-03,1408.2
106423,2024-09-04,1864.2
106424,2024-09-05,1509.2
106425,2024-09-06,2169.5
106426,2024-09-07,2216.0
106427,2024-09-08,1356.0
106428,2024-09-11,1753.1
106429,2024-09-12,1852.6
106430,2024-09-13,1987.2
106431,2024-09-14,2760.9
106432,2024-09-15,3027.6
106433,2024-09-17,1308.7
106434,2024-09-18,2026.3
106435,2024-09-19,2030.9
106436,2024-09-20,1142.0
106437,2024-09-21,4338.7
106438,2024-09-22,1765.1
106439,2024-09-24,1291.8
106440,2024-09-25,1044.6
106441,2024-09-26,1846.5
106442,2024-09-28,2147.9
106443,2024-09-29,2247.2
106444,2024-10-02,1984.8
106445,2024-10-03,1147.0
106446,2024-10-04,183.7
106447,2024-10-06,1765.1
106448,2024-10-08,1480.1
106449,2024-10-09,1556.6
106450,2024-10-10,2027.5
106451,2024-10-11,1897.4
106452,2024-10-12,1402.9
106453,2024-10-13,1191.9
106454,2024-10-14,1615.4
106455,2024-10-15,1298.8
106456,2024-10-16,1687.4
106457,2024-10-17,1690.3
106458,2024-10-18,1277.0
106459,2024-10-19,2046.5
106460,2024-10-20,2224.1
106461,2024-10-22,1212.6
106462,2024-10-23,1711.3
106463,2024-10-24,2263.0
106464,2024-10-25,2078.2
106465,2024-10-26,3492.1
106466,2024-10-27,2400.8
106467,2024-10-28,12.5
106468,2024-10-29,1433.3
106469,2024-10-30,2410.4
106470,2024-10-31,2622.3
106471,2024-11-01,2762.5
106472,2024-11-02,3010.9
106473,2024-11-03,42.0
106474,2024-11-05,1177.5
106475,2024-11-06,1423.5
106476,2024-11-07,1843.1
106477,2024-11-08,2261.7
106478,2024-11-09,2201.8
106479,2024-11-10,1665.9
106480,2024-11-13,1021.3
106481,2024-11-14,1861.3
106482,2024-11-15,1560.9
106483,2024-11-16,1832.4
106484,2024-11-17,2207.8
106485,2024-11-19,1340.1
106486,2024-11-20,1476.2
106487,2024-11-21,1168.6
106488,2024-11-22,1478.5
106489,2024-11-23,1809.2
106490,2024-11-24,1802.4
106491,2024-11-25,33.6
106492,2024-11-27,1282.6
106493,2024-11-28,1751.0
106494,2024-11-29,2169.9
106495,2024-11-30,3371.5
106496,2024-12-01,2523.4
106497,2024-12-02,31.9
106498,2024-12-03,1276.8
106499,2024-12-05,1895.9
106500,2024-12-06,1942.0
106501,2024-12-07,4100.1
106502,2024-12-08,1279.6
106503,2024-12-09,39.8
106504,2024-12-10,2037.1
106505,2024-12-11,104.8
106506,2024-12-12,3689.9
106507,2024-12-13,2484.3
106508,2024-12-14,2570.7
106509,2024-12-15,2045.7
106510,2024-12-16,81.2
106511,2024-12-17,0.0
106512,2024-12-18,1651.0
106513,2024-12-19,3121.7
106514,2024-12-20,1701.5
106515,2024-12-21,2928.8
106516,2024-12-22,3012.9
106517,2024-12-23,20.0
106518,2024-12-25,2383.9
106519,2024-12-26,2037.4
106520,2024-12-27,3719.2
106521,2024-12-28,2627.2
106522,2024-12-29,1792.3
106523,2024-12-30,251.8
106524,2024-12-31,1948.3
106815,2024-01-01,1076.8
106816,2024-01-03,0.0
106817,2024-01-04,1817.5
106818,2024-01-05,1551.7
106819,2024-01-06,514.0
106820,2024-01-07,4565.9
106821,2024-01-09,1235.8
106822,2024-01-10,2099.8
106823,2024-01-11,21.8
106824,2024-01-12,1463.2
106825,2024-01-13,201.9
106826,2024-01-14,2766.4
106827,2024-01-15,1369.8
106828,2024-01-17,1409.55
106829,2024-01-18,2015.5
106830,2024-01-19,1532.9
106831,2024-01-20,2141.9
106832,2024-01-21,1752.7
106833,2024-01-23,1210.5
106834,2024-01-24,1542.8
106835,2024-01-25,1532.3
106836,2024-01-26,60.6
106837,2024-01-27,2417.9
106838,2024-01-28,5693.1
106839,2024-01-29,39.5
106840,2024-01-30,1691.15
106841,2024-01-31,2683.1
106842,2024-02-01,28.0
106843,2024-02-02,1931.1
106844,2024-02-03,2417.5
106845,2024-02-04,2491.0
106846,2024-02-05,11.9
106847,2024-02-06,1728.8
106848,2024-02-07,1917.2
106849,2024-02-08,1346.6
106850,2024-02-09,1246.1
106851,2024-02-10,4995.8
106852,2024-02-11,1930.5
106853,2024-02-12,1569.8
106854,2024-02-14,1877.2
106855,2024-02-15,1880.8
106856,2024-02-16,2764.9
106857,2024-02-17,2262.8
106858,2024-02-18,2382.8
106859,2024-02-19,170.2
106860,2024-02-20,1883.2
106861,2024-02-21,105.9
106862,2024-02-22,4684.75
106863,2024-02-23,501.9
106864,2024-02-24,2312.1
106865,2024-02-25,4869.4
106866,2024-02-28,2050.5
106867,2024-02-29,3534.2
106868,2024-03-01,2748.4
106869,2024-03-02,2770.4
106870,2024-03-03,3241.2
106871,2024-03-04,37.8
106872,2024-03-05,339.3
106873,2024-03-06,4261.5
106874,2024-03-07,1288.0
106875,2024-03-08,2003.7
106876,2024-03-09,2829.4
106877,2024-03-10,697.2
106878,2024-03-17,926.0
106879,2024-03-18,1105.6
106880,2024-03-19,178.3
106881,2024-03-20,1830.6
106882,2024-03-21,1380.3
106883,2024-03-23,1343.0
106884,2024-03-24,2638.3
106885,2024-03-25,466.7
106886,2024-03-26,824.1
106887,2024-03-27,1454.6
106888,2024-03-28,1205.5
106889,2024-03-29,1467.4
106890,2024-03-30,1934.7
106891,2024-03-31,1489.1
106892,2024-04-01,107.1
106893,2024-04-02,232.0
106894,2024-04-03,1544.8
106895,2024-04-04,2302.8
106896,2024-04-05,1900.9
106897,2024-04-06,974.5
106898,2024-04-07,2110.1
106899,2024-04-08,1745.8
106900,2024-04-13,1598.6
106901,2024-04-14,3271.8
106902,2024-04-15,1166.6
106903,2024-04-16,1144.9
106904,2024-04-17,64.6
106905,2024-04-18,3009.2
106906,2024-04-19,3416.9
106907,2024-04-20,2728.4
106908,2024-04-21,2351.0
106909,2024-04-25,2132.6
106910,2024-04-26,2436.0
106911,2024-04-27,2885.7
106912,2024-04-28,2510.5
106913,2024-04-29,33.0
106914,2024-04-30,1888.1
106915,2024-05-01,2050.3
106916,2024-05-02,2497.4
106917,2024-05-03,1619.8
106918,2024-05-04,2479.3
106919,2024-05-05,2908.4
106920,2024-05-07,1431.7
106921,2024-05-08,2087.7
106922,2024-05-09,2048.5
106923,2024-05-10,2230.45
106924,2024-05-11,2670.8
106925,2024-05-12,2300.9
106926,2024-05-14,1463.8
106927,2024-05-15,2243.2
106928,2024-05-16,2103.5
106929,2024-05-17,2716.4
106930,2024-05-18,3100.5
106931,2024-05-19,64.5
106932,2024-05-21,2336.2
106933,2024-05-22,1691.4
106934,2024-05-23,1059.4
106935,2024-05-24,2187.2
106936,2024-05-25,2916.0
106937,2024-05-26,3206.8
106938,2024-05-27,20.1
106939,2024-05-28,2401.5
106940,2024-05-29,2702.6
106941,2024-05-30,2246.6
106942,2024-05-31,3241.3
106943,2024-06-01,3477.9
106944,2024-06-02,4347.2
106945,2024-06-05,2004.5
106946,2024-06-06,2056.9
106947,2024-06-07,2444.8
106948,2024-06-08,1936.3
106949,2024-06-09,2021.1
106950,2024-06-11,2057.2
106951,2024-06-12,1160.5
106952,2024-06-13,2410.5
106953,2024-06-14,2435.8
106954,2024-06-15,2357.0
106955,2024-06-16,437.7
106956,2024-06-19,2228.2
106957,2024-06-20,2692.8
106958,2024-06-21,1662.6
106959,2024-06-22,2518.4
106960,2024-06-23,2520.8
106961,2024-06-24,54.5
106962,2024-06-25,1871.1
106963,2024-06-26,1790.6
106964,2024-06-27,1999.8
106965,2024-06-28,2260.3
106966,2024-06-29,2667.0
106967,2024-06-30,2716.5
106968,2024-07-03,1527.8
106969,2024-07-04,1529.0
106970,2024-07-05,2142.6
106971,2024-07-06,3409.0
106972,2024-07-07,3143.6
106973,2024-07-08,417.3
106974,2024-07-09,1200.5
106975,2024-07-10,1606.9
106976,2024-07-11,1471.8
106977,2024-07-12,1596.1
106978,2024-07-13,2258.5
106979,2024-07-14,2062.7
106980,2024-07-16,1243.1
106981,2024-07-17,2139.2
106982,2024-07-18,1302.9
106983,2024-07-19,2597.3
106984,2024-07-20,2675.5
106985,2024-07-21,1988.5
106986,2024-07-23,1861.4
106987,2024-07-24,1414.5
106988,2024-07-25,1558.2
106989,2024-07-26,2342.5
106990,2024-07-27,126.8
106991,2024-07-30,1691.7
106992,2024-07-31,2104.0
106993,2024-08-01,1910.0
106994,2024-08-02,1811.3
106995,2024-08-03,1467.4
106996,2024-08-04,2398.9
106997,2024-08-05,8.0
106998,2024-08-06,1310.6
106999,2024-08-07,1225.5
107000,2024-08-08,1718.8
107001,2024-08-09,2523.4
107002,2024-08-10,2099.2
107003,2024-08-11,2190.9
107004,2024-08-13,1001.2
107005,2024-08-14,1331.0
107006,2024-08-15,1361.9
107007,2024-08-16,1249.1
107008,2024-08-17,1910.2
107009,2024-08-18,1453.5
107010,2024-08-21,2175.9
107011,2024-08-22,1712.3
107012,2024-08-23,1524.0
107013,2024-08-24,2685.7
107014,2024-08-25,2394.8
107015,2024-08-26,19.5
107016,2024-08-27,1284.2
107017,2024-08-29,1674.9
107018,2024-08-30,1921.7
107019,2024-08-31,2437.6
107020,2024-09-01,2821.1
107021,2024-09-03,1408.2
107022,2024-09-04,1864.2
107023,2024-09-05,1509.2
107024,2024-09-06,2169.5
107025,2024-09-07,2216.0
107026,2024-09-08,1356.0
107027,2024-09-11,1753.1
107028,2024-09-12,1852.6
107029,2024-09-13,1987.2
107030,2024-09-14,2760.9
107031,2024-09-15,3027.6
107032,2024-09-17,1308.7
107033,2024-09-18,2026.3
107034,2024-09-19,2030.9
107035,2024-09-20,1142.0
107036,2024-09-21,4338.7
107037,2024-09-22,1765.1
107038,2024-09-24,1291.8
107039,2024-09-25,1044.6
107040,2024-09-26,1846.5
107041,2024-09-28,2147.9
107042,2024-09-29,2247.2
107043,2024-10-02,1984.8
107044,2024-10-03,1147.0
107045,2024-10-04,183.7
107046,2024-10-06,1765.1
107047,2024-10-08,1480.1
107048,2024-10-09,1556.6
107049,2024-10-10,2027.5
107050,2024-10-11,1897.4
107051,2024-10-12,1402.9
107052,2024-10-13,1191.9
107053,2024-10-14,1615.4
107054,2024-10-15,1298.8
107055,2024-10-16,1687.4
107056,2024-10-17,1690.3
107057,2024-10-18,1277.0
107058,2024-10-19,2046.5
107059,2024-10-20,2224.1
107060,2024-10-22,1212.6
107061,2024-10-23,1711.3
107062,2024-10-24,2263.0
107063,2024-10-25,2078.2
107064,2024-10-26,3492.1
107065,2024-10-27,2400.8
107066,2024-10-28,12.5
107067,2024-10-29,1433.3
107068,2024-10-30,2410.4
107069,2024-10-31,2622.3
107070,2024-11-01,2762.5
107071,2024-11-02,3010.9
107072,2024-11-03,42.0
107073,2024-11-05,1177.5
107074,2024-11-06,1423.5
107075,2024-11-07,1843.1
107076,2024-11-08,2261.7
107077,2024-11-09,2201.8
107078,2024-11-10,1665.9
107079,2024-11-13,1021.3
107080,2024-11-14,1861.3
107081,2024-11-15,1560.9
107082,2024-11-16,1832.4
107083,2024-11-17,2207.8
107084,2024-11-19,1340.1
107085,2024-11-20,1476.2
107086,2024-11-21,1168.6
107087,2024-11-22,1478.5
107088,2024-11-23,1809.2
107089,2024-11-24,1802.4
107090,2024-11-25,33.6
107091,2024-11-27,1282.6
107092,2024-11-28,1751.0
107093,2024-11-29,2169.9
107094,2024-11-30,3371.5
107095,2024-12-01,2523.4
107982,2024-01-02,550.2
107983,2024-01-03,370.9
107984,2024-01-04,125.6
107985,2024-01-05,692.2
107986,2024-01-06,798.9
107987,2024-01-07,821.5
107988,2024-01-09,153.6
107989,2024-01-10,364.25
107990,2024-01-11,386.8
107991,2024-01-12,278.75
107992,2024-01-13,906.1
107993,2024-01-14,686.6
107994,2024-01-16,602.8
107995,2024-01-17,425.4
107996,2024-01-18,614.3
107997,2024-01-19,339.3
107998,2024-01-20,676.35
107999,2024-01-21,412.9
108000,2024-01-23,313.4
108001,2024-01-24,126.2
108002,2024-01-25,1019.65
108003,2024-01-26,1071.15
108004,2024-01-27,970.25
108005,2024-01-28,906.4
108006,2024-01-30,447.95
108007,2024-01-31,270.2
108008,2024-02-01,1041.25
108009,2024-02-02,271.2
108010,2024-02-03,942.05
108011,2024-02-04,863.9
108012,2024-02-06,295.85
108013,2024-02-07,224.4
108014,2024-02-08,595.55
108015,2024-02-09,395.8
108016,2024-02-10,1237.1
108017,2024-02-11,1100.0
108018,2024-02-13,481.8
108019,2024-02-14,915.2
108020,2024-02-15,378.65
108021,2024-02-16,168.35
108022,2024-02-17,597.25
108023,2024-02-18,895.6
108024,2024-02-20,290.2
108025,2024-02-21,459.5
108026,2024-02-22,407.3
108027,2024-02-23,270.6
108028,2024-02-24,1269.55
108029,2024-02-25,794.9
108030,2024-02-27,310.3
108031,2024-02-28,282.8
108032,2024-02-29,369.65
108033,2024-03-01,381.7
108034,2024-03-02,1096.9
108035,2024-03-03,669.1
108036,2024-03-05,408.75
108037,2024-03-06,415.4
108038,2024-03-07,298.2
108039,2024-03-08,298.6
108040,2024-03-09,809.7
108041,2024-03-10,736.15
108042,2024-03-12,387.05
108043,2024-03-13,368.3
108044,2024-03-14,265.05
108045,2024-03-15,723.85
108046,2024-03-16,636.75
108047,2024-03-17,1308.95
108048,2024-03-19,116.25
108049,2024-03-20,453.8
108050,2024-03-21,161.3
108051,2024-03-22,345.75
108052,2024-03-23,1186.35
108053,2024-03-24,997.5
108054,2024-03-26,78.9
108055,2024-03-27,380.8
108056,2024-03-28,792.8
108057,2024-03-29,288.7
108058,2024-03-30,545.5
108059,2024-03-31,913.4
108060,2024-04-02,560.5
108061,2024-04-03,462.7
108062,2024-04-04,201.7
108063,2024-04-05,452.45
108064,2024-04-06,1241.25
108065,2024-04-07,608.3
108066,2024-04-09,483.65
108067,2024-04-10,1749.15
108068,2024-04-11,713.7
108069,2024-04-12,514.65
108070,2024-04-13,550.0
108071,2024-04-14,413.1
108072,2024-04-16,394.15
108073,2024-04-17,288.25
108074,2024-04-18,498.75
108075,2024-04-19,526.7
108076,2024-04-20,653.0
108077,2024-04-21,911.5
108078,2024-04-23,436.2
108079,2024-04-24,381.8
108080,2024-04-25,260.85
108081,2024-04-26,467.1
108082,2024-04-27,719.7
108083,2024-04-28,714.35
108084,2024-04-30,453.9
108085,2024-05-01,905.8
108086,2024-05-02,124.5
108087,2024-05-03,319.35
108088,2024-05-04,684.4
108089,2024-05-05,551.65
108090,2024-05-07,486.3
108091,2024-05-08,77.5
108092,2024-05-09,404.1
108093,2024-05-10,814.1
108094,2024-05-11,612.95
108095,2024-05-12,1564.75
108096,2024-05-14,421.65
108097,2024-05-15,494.75
108098,2024-05-16,530.1
108099,2024-05-17,825.65
108100,2024-05-18,587.4
108101,2024-05-19,864.7
108102,2024-05-21,467.9
108103,2024-05-22,665.9
108104,2024-05-23,122.4
108105,2024-05-24,404.5
108106,2024-05-25,485.3
108107,2024-05-26,554.3
108108,2024-05-28,275.9
108109,2024-05-29,594.0
108110,2024-05-30,376.5
108111,2024-05-31,498.8
108112,2024-06-01,917.25
108113,2024-06-02,957.1
108114,2024-06-06,400.9
108115,2024-06-07,588.7
108116,2024-06-08,1235.6
108117,2024-06-09,432.0
108118,2024-06-11,184.1
108119,2024-06-12,217.6
108120,2024-06-13,261.0
108121,2024-06-14,740.95
108122,2024-06-15,548.3
108123,2024-06-16,1991.3
108124,2024-06-17,775.0
108125,2024-06-19,305.0
108126,2024-06-20,447.8
108127,2024-06-21,371.55
108128,2024-06-22,818.7
108129,2024-06-23,765.85
108130,2024-06-25,442.85
108131,2024-06-26,27.4
108132,2024-06-27,753.7
108133,2024-06-28,643.15
108134,2024-06-29,408.1
108135,2024-06-30,949.9
108136,2024-07-02,490.0
108137,2024-07-03,397.85
108138,2024-07-04,123.5
108139,2024-07-05,419.6
108140,2024-07-06,997.2
108141,2024-07-07,378.3
108142,2024-07-08,875.7
108143,2024-07-10,506.2
108144,2024-07-11,471.9
108145,2024-07-12,189.5
108146,2024-07-13,458.6
108147,2024-07-14,804.5
108148,2024-07-16,310.1
108149,2024-07-17,869.6
108150,2024-07-18,66.4
108151,2024-07-19,512.25
108152,2024-07-20,823.4
108153,2024-07-21,811.65
108154,2024-07-23,531.2
108155,2024-07-24,271.8
108156,2024-07-25,300.6
108157,2024-07-26,1048.7
108158,2024-07-27,248.7
108159,2024-07-28,887.3
108160,2024-07-30,122.3
108161,2024-07-31,337.15
108162,2024-08-01,428.1
108163,2024-08-02,902.65
108164,2024-08-03,381.85
108165,2024-08-04,643.35
108166,2024-08-05,59.1
108167,2024-08-06,455.55
108168,2024-08-07,366.5
108169,2024-08-08,74.9
108170,2024-08-09,365.6
108171,2024-08-10,541.95
108172,2024-08-11,919.9
108173,2024-08-13,808.05
108174,2024-08-14,701.45
108175,2024-08-15,500.6
108176,2024-08-16,835.0
108177,2024-08-17,506.1
108178,2024-08-18,640.15
108179,2024-08-20,487.7
108180,2024-08-21,99.3
108181,2024-08-22,689.05
108182,2024-08-23,149.75
108183,2024-08-24,476.65
108184,2024-08-25,476.7
108185,2024-08-27,635.3
108186,2024-08-28,260.4
108187,2024-08-30,610.3
108188,2024-08-31,1642.4
108189,2024-09-01,694.1
108190,2024-09-03,460.3
108191,2024-09-04,380.6
108192,2024-09-05,113.3
108193,2024-09-06,746.85
108194,2024-09-07,588.45
108195,2024-09-08,403.45
108196,2024-09-10,490.2
108197,2024-09-11,253.95
108198,2024-09-12,399.4
108199,2024-09-13,595.4
108200,2024-09-14,492.2
108201,2024-09-15,199.4
108202,2024-09-16,879.0
108203,2024-09-17,729.45
